image,L_m,L_s,A_m,A_s,B_m,B_s,height,width,ver_symm,hor_symm,cent_symm,feat_num
ISIC_0010000,126.51760099950407,14.049054587988095,144.79839201922712,3.157871627370051,146.81381375653302,3.46201445993647,650,880,0.4274596574218899,0.522317170869416,0.4274596574218899,519
ISIC_0010011,174.44748283514082,11.371942836851135,140.9724527488122,2.6566533238706254,150.02203780095024,3.5618169516977245,621,529,0.6504977287430523,0.7434905706315694,0.6504977287430523,171
ISIC_0010016,101.76677349682993,28.402839592042344,150.33609698320907,4.4598401373739645,157.52048352260852,5.59766767131506,208,223,0.6396572145196127,0.6399359019020414,0.6396572145196127,51
ISIC_0010023,102.54655423775563,27.190623728820313,142.81899996059735,2.420024281511477,146.90057133850823,6.027794945103302,533,528,0.3530399148902636,0.46380078017258364,0.3530399148902636,331
ISIC_0010024,122.26972083625418,19.602396762831628,159.38654076120574,3.0657749423345417,153.04078182342997,2.743337878652613,188,229,0.7767927095789864,0.7334542905447198,0.7767927095789864,46
ISIC_0010029,200.9933181391868,11.959670945386959,143.87096476351073,3.2305822886772875,149.48333908378325,4.2510682863039255,686,723,0.34589199197204795,0.51790981674693,0.34589199197204795,408
ISIC_0010034,100.60403503733487,20.539478497692457,141.91783252646263,3.008563780692488,139.96033683433166,5.624362898503352,501,576,0.8105358168540248,0.8232850578485271,0.8105358168540248,249
ISIC_0010036,117.86701376836747,14.729603215252874,141.79079409155773,2.368787864498144,142.7881098384049,2.392947283395707,581,846,0.6956188051988121,0.6959389101006594,0.6956188051988121,501
ISIC_0010054,159.76609304826826,11.477122685462652,140.29797392555557,2.8736746529242643,136.97088063020507,2.7702219942762945,562,751,0.524962574306353,0.4515864133831374,0.524962574306353,438
ISIC_0010056,126.33512795900359,17.794726650030967,148.32362093790158,2.4682054995968885,150.3103992816337,3.752716355141179,686,942,0.5169218621789413,0.606253193169327,0.5169218621789413,511
ISIC_0010067,144.80450031426776,28.12029640006935,145.3741169076053,3.5275389717036743,146.00691389063482,6.090864657299546,328,675,0.5235449402891263,0.48835952231301066,0.5235449402891263,317
ISIC_0010080,88.1608017336449,22.411984508030397,147.20493718622032,2.45207320550071,146.35589847997593,6.0803313758752076,426,470,0.8779584943201536,0.8947859550085216,0.8779584943201536,152
ISIC_0010081,130.90126193064484,12.750678745348798,146.8888466720845,3.932456785558451,137.4012601716113,2.8732957465447995,686,942,0.41812930303574003,0.6014276316020926,0.41812930303574003,701
ISIC_0010089,92.34155711114906,25.303661057900204,144.3373456263161,2.5749687471334877,151.93500654487508,4.499032566470273,234,247,0.7621080188947698,0.7771043196175517,0.7621080188947698,100
ISIC_0010094,89.53390977251645,18.190784649089668,133.5461392475086,3.6808636357063174,135.45277992902308,5.013038623063179,370,517,0.7930350714449844,0.8157153434380399,0.7930350714449844,167
ISIC_0010171,126.31225358256991,14.745061278113164,137.4595731371048,2.4425445271042228,145.19035154867439,4.589759152603267,515,541,0.6550526376439407,0.619066432904495,0.6550526376439407,435
ISIC_0010174,118.2896191367906,24.443935660599276,142.25269564166842,3.377907741785027,150.84167446917758,4.456009735199826,521,302,0.5215651333474282,0.6447793651273068,0.5215651333474282,225
ISIC_0010175,97.15726132836747,29.992578537411053,131.7187858472998,3.0677299453268083,130.92951210428305,3.475135736937608,674,920,0.8732712600869026,0.871130974549969,0.8732712600869026,889
ISIC_0010189,115.8921540227272,16.25146945019935,147.06132454265108,3.0340258033347247,147.68371144756577,6.993978317830555,686,865,0.5735626831137496,0.6244403457114256,0.5735626831137496,748
ISIC_0010194,72.69231086373944,24.558263290703984,137.41797567511853,2.1958860600611625,141.3138528138528,5.86691647671392,443,324,0.25170068027210885,0.5433106575963719,0.25170068027210885,154
ISIC_0010207,124.43999199058894,19.794213480523275,154.89357495056692,3.4250870357053746,151.54131104047255,4.039507997566991,374,338,0.48271719270142416,0.3288363827497309,0.48271719270142416,167
ISIC_0010225,99.631061865816,14.352080108835967,139.07216547324126,3.1058357604514906,153.6291614348254,1.8772180268267675,333,302,0.856195065666678,0.8550582006990871,0.856195065666678,103
ISIC_0010231,166.32794720571792,12.484961083863755,138.57709762995768,2.511509697013809,146.79829975225275,3.1916183660856463,644,853,0.44712898204380525,0.35696980991427507,0.44712898204380525,575
ISIC_0010235,118.5763040133377,11.961153755378419,142.98195926526517,2.192819004291671,138.7192820202305,4.0412806996961415,603,910,0.4403432301624496,0.5382774623529265,0.4403432301624496,456
ISIC_0010240,126.90553312397188,17.540290201734475,145.2687827127262,2.4538160705522354,153.58698220427695,2.736043934966765,571,612,0.6683864214146852,0.6135038133692239,0.6683864214146852,331
ISIC_0010241,144.77280444513042,10.620054068092449,136.51938742261325,2.6790876813671196,151.2011627308741,2.3915354136627234,382,403,0.48896434634974534,0.45042959304419405,0.48896434634974534,286
ISIC_0010251,84.79552495697074,40.32673349245799,144.65266781411358,3.637688003013555,149.3813731114936,4.4918247862442495,219,159,0.8734366035570855,0.8910690380569899,0.8734366035570855,27
ISIC_0010265,119.7521399211831,24.659641642721684,147.570458494004,3.6705745189269665,151.60978219416077,2.2922731880188145,356,568,0.7624263739988982,0.591974236196449,0.7624263739988982,236
ISIC_0010267,159.33427429242727,16.052589493089023,140.54003068096924,2.65697062046116,148.7966387800608,3.6218350476290433,676,785,0.3972672266798971,0.4248059628292644,0.3972672266798971,645
ISIC_0010319,143.4340792506811,14.30385790301245,149.94189680464316,3.093349128967316,166.34334824560605,3.9611540438506463,625,746,0.6086804005357485,0.6378231118967135,0.6086804005357485,498
ISIC_0010321,133.79082582145972,15.468526333704627,138.29539110206454,1.9843511767346191,148.10321314335562,2.4101362532372144,520,510,0.10991567316080256,0.07449840069787729,0.10991567316080256,223
ISIC_0010322,137.99788939944514,15.733147991258798,150.69023503952926,3.6453140919989084,138.64223540570575,4.347925291777148,686,942,0.657530902497883,0.504062270345045,0.657530902497883,451
ISIC_0010329,117.95034102687694,27.311453794788104,144.42396529587654,3.8169552782982192,145.7714650719377,6.692907064112026,686,942,0.7117970986056075,0.7431016170517704,0.7117970986056075,532
ISIC_0010349,119.63608488607105,27.380332245818494,143.133741936377,3.20804597129932,145.8237215869764,4.828326199543782,686,847,0.6571818156648855,0.6706407984717185,0.6571818156648855,687
ISIC_0010350,103.40845420450951,21.43654776371025,150.45922009850435,1.912897933506794,154.47785911165334,7.890406627968285,444,520,0.8158239573449008,0.8311719608994924,0.8158239573449008,172
ISIC_0010358,116.90913619489285,23.397344555321837,144.6671331823088,3.499882820313687,149.5638988056409,4.576767997082421,344,577,0.7492794705442815,0.7009120776155515,0.7492794705442815,133
ISIC_0010360,135.6808190958573,16.01385841777781,145.64551519504082,3.265100661283937,153.9353360296341,2.4583245862623224,341,512,0.7370350771091624,0.7503023888720896,0.7370350771091624,155
ISIC_0010364,117.92054444124473,19.12913711780478,148.4546863618654,3.7414695798403645,151.98613487371472,3.041264023917415,397,467,0.7510206155878916,0.7580590517168363,0.7510206155878916,142
ISIC_0010372,116.88154345791821,16.145466030455534,145.21577585732373,3.0303623224596996,144.90423766798514,3.4712173840247713,528,729,0.6349503416713193,0.6536970488090651,0.6349503416713193,362
ISIC_0010379,131.3760086473442,13.255681956989449,145.85555499694158,3.0800748809495926,142.99442782567894,2.567590603943943,686,607,0.7813361487477272,0.4768356753223901,0.7813361487477272,433
ISIC_0010380,120.54106686061093,18.45143873627272,137.45503335506848,1.6997861866535364,145.12140743341527,2.977133880549662,372,385,0.8090735817826152,0.7348397451973717,0.8090735817826152,140
ISIC_0010441,121.55360149672592,16.34353516980969,142.19922170252573,3.3217457051813977,142.54763704396632,4.094215972050799,511,816,0.45200374181478015,0.2210065481758653,0.45200374181478015,341
ISIC_0010466,139.90026633244557,17.50583935855958,140.5575434748551,3.2843567022270697,148.38917436941878,4.187104333448966,325,459,0.6151339495535015,0.673554754817484,0.6151339495535015,93
ISIC_0010468,123.03451832079593,21.651143312499265,140.91955835962145,3.145891794820563,149.6306842999272,3.0786176164183763,568,406,0.7304780393108469,0.380077651055569,0.7304780393108469,181
ISIC_0010476,129.2689528615667,13.99297255153576,136.87383874297512,1.7264288449372016,147.731993347861,4.621022828857146,447,349,0.7652397063883473,0.5534608326642964,0.7652397063883473,176
ISIC_0010576,100.28385096026604,24.062419215145688,145.65090388133896,1.9548980461353052,144.7672922683912,4.17651472865656,638,467,0.7398248622026857,0.7370976836242707,0.7398248622026857,236
ISIC_0010587,81.49242853017616,23.819585335006092,147.53434594282416,3.8234373389730294,141.58805659832515,5.197665406451076,284,442,0.7620906728270286,0.7601732601790355,0.7620906728270286,119
ISIC_0010591,131.37897987600445,18.554744894498914,145.67167627359922,2.9707441173548372,152.09515141614742,2.6793860947601145,456,720,0.6610658638849346,0.38637760301198726,0.6610658638849346,316
ISIC_0010596,108.9491842910913,24.014662606792445,142.49674828633812,2.8102770382231803,152.25565903543227,3.979641143872515,630,562,0.5782606405085668,0.55378059274262,0.5782606405085668,436
ISIC_0010597,110.50055425421459,22.217183049240102,145.40098411472312,4.709448148027802,138.6218331017671,7.742215998341976,561,542,0.7595640201236915,0.8392361825176684,0.7595640201236915,231
ISIC_0010852,81.90063509928451,27.094494389103197,149.5936972425436,3.1913610610469645,155.5770024385669,5.041165543932995,185,302,0.8442264919473699,0.7934185491866977,0.8442264919473699,103
ISIC_0010860,108.35255231900453,24.920186979982027,150.85442590497738,3.720002534145813,155.53675881410257,5.28176923857754,512,498,0.8147035256410257,0.8246134992458521,0.8147035256410257,234
ISIC_0010862,77.97039328325232,28.808895496384423,141.2004860804242,9.076060479343923,130.79805567830314,8.966479320883654,233,151,0.7827220503756076,0.7773751657092355,0.7827220503756076,120
ISIC_0010863,122.84338134698491,19.20220093908318,139.78098170547477,1.598139395988828,144.2025637456759,4.1234790935331835,663,752,0.7937325380471129,0.8581690537700845,0.7937325380471129,318
ISIC_0011095,105.25112567739879,33.0897001982884,148.7136894325789,6.226215620884297,151.74633407714376,5.118285904781975,578,942,0.5198039528211668,0.5848541600255021,0.5198039528211668,334
ISIC_0011099,108.13328306573227,22.105315615508815,150.646890801029,2.61723967944452,142.82686064046837,4.143158795011842,419,636,0.6917058458263107,0.7132972589372838,0.6917058458263107,223
ISIC_0011112,93.4919553835213,29.594221171222305,135.59347362291723,6.888776963170394,134.46088898858812,8.236183163572077,686,849,0.8712288622988846,0.8589435802958204,0.8712288622988846,1393
ISIC_0011118,121.583602975746,13.25114330829089,138.03049033435659,3.1533046812942995,146.6047733620952,4.137079830372759,483,303,0.7560634973312315,0.7841892751458834,0.7560634973312315,136
ISIC_0011121,145.70362762033707,23.496945919312207,149.57083430599002,3.323181485859127,157.35296699192307,6.484679027674063,656,942,0.3371585975068864,0.29644707969559736,0.3371585975068864,605
ISIC_0011125,137.53290528748644,22.88410955018059,153.07227843026274,4.415563278141234,153.44430687231736,5.325099138321844,586,436,0.9389651431536248,0.9512169237300128,0.9389651431536248,264
ISIC_0011126,111.312511695797,25.337844205497085,142.85453131562642,4.557612143779819,135.68830752980608,9.499197804469787,686,735,0.5172266094456296,0.541474855595893,0.5172266094456296,441
ISIC_0011128,133.18485608531194,11.710911241214697,149.44338699120118,2.656329884612832,142.2742517536797,4.515828186352749,636,779,0.5984927912324705,0.561548219674809,0.5984927912324705,614
ISIC_0011130,133.25691754674395,15.49913957249668,137.6355319010598,2.674211485136941,150.83678397934256,3.260242066022909,557,784,0.4530424201892979,0.5584009065492611,0.4530424201892979,273
ISIC_0011132,106.42715451070106,21.360853281547634,138.655488997923,2.8510269558158834,145.1146112398784,2.8638686084386022,307,350,0.7597603925228018,0.8660786851690196,0.7597603925228018,135
ISIC_0011135,64.36353617712373,25.280986897455914,148.96038414371418,5.675802964424033,144.69672036061118,8.110794111773918,481,450,0.7689171721189222,0.8047297073348579,0.7689171721189222,281
ISIC_0011136,147.0025731863114,13.57044160149481,144.09795322962066,2.285068687604329,146.8072375395265,2.841925938309203,642,517,0.5968161349654342,0.2556333753137203,0.5968161349654342,346
ISIC_0011137,121.66890527289095,16.042006166547274,155.6078545879261,4.35066504801927,155.66049589994404,3.0359952768505583,511,608,0.7833710489816775,0.7865196973015062,0.7833710489816775,168
ISIC_0011139,143.44668248425202,10.417603378649249,141.05845544620627,3.0597676450618008,163.3552356764524,3.4771028139855353,686,489,0.6049725141606376,0.38577085665591737,0.6049725141606376,316
ISIC_0011140,107.75924172485895,21.982716890763854,142.9948317355111,2.1620662422425094,151.68412435396695,3.4916864762256785,263,368,0.788988834970608,0.7897581567838403,0.788988834970608,121
ISIC_0011151,136.2215388908566,16.10474356850159,140.50126648849965,3.865715333158963,155.35595303259598,2.2898042079153793,577,785,0.5352845842590506,0.5642528254499791,0.5352845842590506,657
ISIC_0011158,137.632700339127,17.891802546671602,143.99616471148462,2.8913531878176078,145.55647076236014,7.035206411101706,686,809,0.3647642520222138,0.13344358715307048,0.3647642520222138,471
ISIC_0011161,181.82040498700266,15.818256343242622,151.67130265852057,4.2001337244444805,150.68411234553594,5.017616010906682,540,858,0.5218691877631891,0.5486806739849109,0.5218691877631891,452
ISIC_0011163,106.9759496054366,25.850623442205425,161.08370564371182,7.493405557500386,165.66733425769016,4.373142679733145,270,342,0.7470172375425803,0.6966569095670929,0.7470172375425803,87
ISIC_0011166,148.6600081532817,16.357195936971305,143.3575983201163,4.744194290097046,146.25767446869065,8.104671366192058,686,942,0.34474536378250736,0.3278542254766978,0.34474536378250736,449
ISIC_0011169,104.50544976462106,26.01502319644147,158.17516999590032,6.032181660178004,162.26021742510991,3.9436837045729005,454,382,0.6744702206765908,0.5659838556907983,0.6744702206765908,137
ISIC_0011176,118.28530536374366,26.694367232964925,152.4489317039728,5.182656545632551,155.6728674719232,4.490078392123845,451,524,0.7935499374500837,0.801713231604317,0.7935499374500837,318
ISIC_0011210,79.21236669020104,25.80830862988904,152.66987477239792,3.578967205851266,147.35334993125488,4.270763240679208,267,160,0.8849169484597377,0.8780052766526699,0.8849169484597377,32
ISIC_0011295,156.41885655243672,21.94486223885197,148.58256127662017,5.769479136614341,165.69439182595718,3.157237725205485,686,558,0.6874117444463579,0.628195855576603,0.6874117444463579,417
ISIC_0011305,137.85574364937034,20.447003515725168,157.00083755394832,3.0032940956992866,159.7135762568236,5.701313740515709,588,588,0.6684468793725243,0.49766470252054473,0.6684468793725243,275
